Commodity Name,Symbol,Date,Open,High,Low,Close
Sunflower Oil,SUNF:COM,22/04/2024,866.4,866.4,866.4,866.4
Sunflower Oil,SUNF:COM,19/04/2024,867.7,867.7,867.7,867.7
Sunflower Oil,SUNF:COM,18/04/2024,870,870,870,870
Sunflower Oil,SUNF:COM,16/04/2024,867.9,867.9,867.9,867.9
Sunflower Oil,SUNF:COM,15/04/2024,873.1,873.1,873.1,873.1
Sunflower Oil,SUNF:COM,12/04/2024,870.4,870.4,870.4,870.4
Sunflower Oil,SUNF:COM,10/04/2024,872.8,872.8,872.8,872.8
Sunflower Oil,SUNF:COM,09/04/2024,875.5,875.5,875.5,875.5
Sunflower Oil,SUNF:COM,08/04/2024,875,875,875,875
Sunflower Oil,SUNF:COM,05/04/2024,880,880,880,880
Sunflower Oil,SUNF:COM,04/04/2024,880,880,880,880
Sunflower Oil,SUNF:COM,03/04/2024,875,875,875,875
Sunflower Oil,SUNF:COM,02/04/2024,855,855,855,855
Sunflower Oil,SUNF:COM,01/04/2024,855,855,855,855
Sunflower Oil,SUNF:COM,29/03/2024,855,855,855,855
Sunflower Oil,SUNF:COM,28/03/2024,855,855,855,855
Sunflower Oil,SUNF:COM,27/03/2024,855,855,855,855
Sunflower Oil,SUNF:COM,26/03/2024,855,855,855,855
Sunflower Oil,SUNF:COM,25/03/2024,860,860,860,860
Sunflower Oil,SUNF:COM,22/03/2024,855,855,855,855
Sunflower Oil,SUNF:COM,21/03/2024,855,855,855,855
Sunflower Oil,SUNF:COM,20/03/2024,850,850,850,850
Sunflower Oil,SUNF:COM,19/03/2024,850,850,850,850
Sunflower Oil,SUNF:COM,18/03/2024,845,845,845,845
Sunflower Oil,SUNF:COM,15/03/2024,845,845,845,845
Sunflower Oil,SUNF:COM,14/03/2024,845,845,845,845
Sunflower Oil,SUNF:COM,13/03/2024,845,845,845,845
Sunflower Oil,SUNF:COM,12/03/2024,840,840,840,840
Sunflower Oil,SUNF:COM,11/03/2024,835,835,835,835
Sunflower Oil,SUNF:COM,08/03/2024,825,825,825,825
Sunflower Oil,SUNF:COM,07/03/2024,820,820,820,820
Sunflower Oil,SUNF:COM,06/03/2024,815,815,815,815
Sunflower Oil,SUNF:COM,05/03/2024,810,810,810,810
Sunflower Oil,SUNF:COM,04/03/2024,810,810,810,810
Sunflower Oil,SUNF:COM,01/03/2024,810,810,810,810
Sunflower Oil,SUNF:COM,29/02/2024,810,810,810,810
Sunflower Oil,SUNF:COM,28/02/2024,810,810,810,810
Sunflower Oil,SUNF:COM,27/02/2024,810,810,810,810
Sunflower Oil,SUNF:COM,26/02/2024,810,810,810,810
Sunflower Oil,SUNF:COM,23/02/2024,810,810,810,810
Sunflower Oil,SUNF:COM,22/02/2024,815,815,815,815
Sunflower Oil,SUNF:COM,21/02/2024,815,815,815,815
Sunflower Oil,SUNF:COM,20/02/2024,820,820,820,820
Sunflower Oil,SUNF:COM,19/02/2024,825,825,825,825
Sunflower Oil,SUNF:COM,16/02/2024,825,825,825,825
Sunflower Oil,SUNF:COM,15/02/2024,825,825,825,825
Sunflower Oil,SUNF:COM,14/02/2024,830,830,830,830
Sunflower Oil,SUNF:COM,13/02/2024,825,825,825,825
Sunflower Oil,SUNF:COM,12/02/2024,825,825,825,825
Sunflower Oil,SUNF:COM,09/02/2024,825,825,825,825
Sunflower Oil,SUNF:COM,08/02/2024,825,825,825,825
Sunflower Oil,SUNF:COM,07/02/2024,825,825,825,825
Sunflower Oil,SUNF:COM,06/02/2024,835,835,835,835
Sunflower Oil,SUNF:COM,05/02/2024,835,835,835,835
Sunflower Oil,SUNF:COM,02/02/2024,830,830,830,830
Sunflower Oil,SUNF:COM,01/02/2024,830,830,830,830
Sunflower Oil,SUNF:COM,31/01/2024,835,835,835,835
Sunflower Oil,SUNF:COM,30/01/2024,845,845,845,845
Sunflower Oil,SUNF:COM,29/01/2024,845,845,845,845
Sunflower Oil,SUNF:COM,26/01/2024,845,845,845,845
Rapeseed,RSO:COM,24/01/2025,525.4865,525.5418,520.4311,522.2558
Rapeseed,RSO:COM,23/01/2025,525.7802,526.7944,520.0909,525.488
Rapeseed,RSO:COM,22/01/2025,530.7298,539.0471,524.7727,525.2314
Rapeseed,RSO:COM,21/01/2025,531.5478,533.9943,525.5154,530.7408
Rapeseed,RSO:COM,20/01/2025,529.6234,535.2959,525.4755,531.5645
Rapeseed,RSO:COM,18/01/2025,529.1224,529.1224,529.1224,529.1224
Rapeseed,RSO:COM,17/01/2025,526.0286,534.8962,523.5188,529.1224
Rapeseed,RSO:COM,16/01/2025,536.2787,536.2928,523.4282,525.2904
Rapeseed,RSO:COM,15/01/2025,537.2794,542.2941,532.2629,536.2762
Rapeseed,RSO:COM,14/01/2025,541.5351,546.5438,535.309,536.9744
Rapeseed,RSO:COM,13/01/2025,542.759,546.2992,538.5196,541.516
Rapeseed,RSO:COM,10/01/2025,533.2851,547.2902,524.0404,541.759
Rapeseed,RSO:COM,09/01/2025,528.7759,538.276,523.2874,533.0357
Rapeseed,RSO:COM,08/01/2025,520.2261,529.2511,515.2939,528.7793
Rapeseed,RSO:COM,07/01/2025,513.4956,522.7772,509.4683,519.9779
Rapeseed,RSO:COM,06/01/2025,510.4486,519.5029,509.7777,513.4706
Rapeseed,RSO:COM,03/01/2025,524.4794,524.5391,507.7083,510.4377
Rapeseed,RSO:COM,02/01/2025,510.0378,524.774,506.0305,524.5511
Rapeseed,RSO:COM,01/01/2025,509.9905,510.0444,509.9651,510.0319
Rapeseed,RSO:COM,31/12/2024,511.5407,513.915,505.081,510.015
Rapeseed,RSO:COM,30/12/2024,517.5412,522.0232,511.2452,511.2849
Rapeseed,RSO:COM,28/12/2024,517.2191,517.2191,517.2191,517.2191
Rapeseed,RSO:COM,27/12/2024,538.0356,542.7871,517.2153,517.2191
Rapeseed,RSO:COM,26/12/2024,537.9515,538.0525,537.9515,538.021
Rapeseed,RSO:COM,25/12/2024,550.0454,550.055,549.9348,549.9557
Rapeseed,RSO:COM,24/12/2024,525.0159,538.1677,521.4764,538.0352
Rapeseed,RSO:COM,23/12/2024,516.7799,526.4681,514.5027,524.8004
Rapeseed,RSO:COM,21/12/2024,516.2225,516.2225,516.2225,516.2225
Rapeseed,RSO:COM,20/12/2024,524.0513,529.0483,516.1051,516.2225
Rapeseed,RSO:COM,19/12/2024,522.014,529.4984,520.2987,524.2474
Rapeseed,RSO:COM,18/12/2024,537.3033,537.3033,519.7564,521.5487
Rapeseed,RSO:COM,17/12/2024,542.2568,550.9724,536.1994,537.0072
Rapeseed,RSO:COM,16/12/2024,547.8023,552.8047,539.9175,542.0047
Rapeseed,RSO:COM,13/12/2024,537.78,555.47,535.5155,547.0474
Rapeseed,RSO:COM,12/12/2024,534.2753,547.0129,533.0366,537.6954
Rapeseed,RSO:COM,11/12/2024,536.5149,541.2995,531.4608,534.013
Rapeseed,RSO:COM,10/12/2024,532.7205,537.5296,526.5224,535.7631
Rapeseed,RSO:COM,09/12/2024,526.0353,533.2092,522.0641,532.5238
Rapeseed,RSO:COM,07/12/2024,525.7915,525.7915,525.7915,525.7915
Rapeseed,RSO:COM,06/12/2024,529.2948,537.0272,520.8619,525.7915
Rapeseed,RSO:COM,05/12/2024,525.4799,532.0057,522.6697,528.7665
Rapeseed,RSO:COM,04/12/2024,527.722,532.5523,518.3341,524.9807
Rapeseed,RSO:COM,03/12/2024,513.4906,529.2279,511.5194,527.2357
Rapeseed,RSO:COM,02/12/2024,507.7797,515.5249,503.3407,513.2941
Rapeseed,RSO:COM,30/11/2024,507.7733,507.7733,507.7733,507.7733
Rapeseed,RSO:COM,29/11/2024,500.7688,514.4593,498.0454,507.7733
Rapeseed,RSO:COM,28/11/2024,493.0368,502.513,490.224,500.2558
Rapeseed,RSO:COM,27/11/2024,506.4762,509.2861,492.4908,492.7785
Rapeseed,RSO:COM,26/11/2024,512.7806,518.6763,504.453,506.4824
Rapeseed,RSO:COM,25/11/2024,508.7817,516.0061,506.5383,512.7737
Rapeseed,RSO:COM,23/11/2024,508.272,508.272,508.272,508.272
Rapeseed,RSO:COM,22/11/2024,510.7579,517.8227,506.6615,508.272
Rapeseed,RSO:COM,21/11/2024,531.7804,534.0104,510.227,510.7705
Rapeseed,RSO:COM,20/11/2024,541.0379,541.0379,528.5058,531.2786
Rapeseed,RSO:COM,19/11/2024,542.5168,548.2849,539.9724,540.7844
Rapeseed,RSO:COM,18/11/2024,539.2945,544.28,536.0307,542.5058
Rapeseed,RSO:COM,16/11/2024,538.7854,538.7854,538.7854,538.7854
Rapeseed,RSO:COM,15/11/2024,530.2844,541.0326,529.0328,538.7854
Rapeseed,RSO:COM,14/11/2024,534.776,542.3824,529.2641,530.265
Rapeseed,RSO:COM,13/11/2024,536.2687,543.8125,532.2082,534.7687
Rapeseed,RSO:COM,12/11/2024,539.7285,544.8041,531.0323,536.0306
Rapeseed,RSO:COM,11/11/2024,536.7976,540.4878,533.6342,539.4799
Rapeseed,RSO:COM,08/11/2024,533.8,538.0249,530.9777,536.5094
Rapeseed,RSO:COM,07/11/2024,523.0111,533.5309,518.4638,533.0098
Rapeseed,RSO:COM,06/11/2024,511.5207,523.5303,509.258,522.7541
Rapeseed,RSO:COM,05/11/2024,515.7903,515.7904,509.3445,511.5254
Rapeseed,RSO:COM,04/11/2024,515.782,520.0488,513.583,515.7668
Rapeseed,RSO:COM,02/11/2024,515.9442,515.9442,515.9442,515.9442
Rapeseed,RSO:COM,01/11/2024,522.2825,528.0648,511.9949,515.9442
Rapeseed,RSO:COM,31/10/2024,522.0396,523.813,516.6028,521.9723
Rapeseed,RSO:COM,30/10/2024,509.2801,515.0458,502.9331,514.0461
Rapeseed,RSO:COM,29/10/2024,502.7779,512.7684,499.5273,508.4848
Rapeseed,RSO:COM,28/10/2024,504.0388,504.9029,498.7957,502.2228
Rapeseed,RSO:COM,26/10/2024,508.7734,508.7734,508.7734,508.7734
Rapeseed,RSO:COM,25/10/2024,504.7859,509.6803,503.9084,508.7734
Rapeseed,RSO:COM,24/10/2024,508.0326,513.6838,506.4678,507.4574
Rapeseed,RSO:COM,23/10/2024,512.0442,514.0566,505.1641,509.0146
Rapeseed,RSO:COM,22/10/2024,505.0342,512.695,502.802,512.039
Rapeseed,RSO:COM,21/10/2024,498.0332,506.3103,498.0332,505.0388
Rapeseed,RSO:COM,19/10/2024,501.7567,501.7567,501.7567,501.7567
Rapeseed,RSO:COM,18/10/2024,485.2773,502.6273,485.2773,501.7567
Rapeseed,RSO:COM,17/10/2024,490.2894,497.2532,490.2135,495.7783
Rapeseed,RSO:COM,16/10/2024,491.2834,499.7312,490.7384,492.5171
Rapeseed,RSO:COM,15/10/2024,495.2984,501.2824,485.8136,490.7888
Rapeseed,RSO:COM,14/10/2024,499.2783,499.2851,492.2963,496.2639
Rapeseed,RSO:COM,12/10/2024,499.2909,499.2909,499.2909,499.2909
Rapeseed,RSO:COM,11/10/2024,494.542,502.0234,493.0444,499.2909
Rapeseed,RSO:COM,10/10/2024,489.546,497.0201,488.1677,494.7529
Rapeseed,RSO:COM,09/10/2024,484.7853,491.2686,483.223,489.7634
Rapeseed,RSO:COM,08/10/2024,490.2886,490.2886,481.743,484.2695
Rapeseed,RSO:COM,07/10/2024,491.7836,493.4313,482.9713,490.2474
Rapeseed,RSO:COM,04/10/2024,481.0368,489.7207,481.0197,486.7249
Rapeseed,RSO:COM,03/10/2024,478.2886,481.9855,470.2575,480.7258
Rapeseed,RSO:COM,02/10/2024,477.2879,486.1807,474.3988,478.2214
Rapeseed,RSO:COM,01/10/2024,476.2813,481.2456,465.0535,478.2826
Rapeseed,RSO:COM,30/09/2024,469.2917,474.2776,462.9048,470.7367
Rapeseed,RSO:COM,28/09/2024,468.9876,468.9876,468.9876,468.9876
Rapeseed,RSO:COM,27/09/2024,475.2763,480.2835,466.1954,468.9876
Rapeseed,RSO:COM,26/09/2024,471.5449,484.7395,471.4753,475.0187
Rapeseed,RSO:COM,25/09/2024,480.2817,483.7955,473.4523,480.0836
Rapeseed,RSO:COM,24/09/2024,475.2969,481.7644,471.0417,478.5091
Rapeseed,RSO:COM,23/09/2024,463.2765,477.495,463.2765,475.272
Rapeseed,RSO:COM,21/09/2024,463.2254,463.2254,463.2254,463.2254
Rapeseed,RSO:COM,20/09/2024,463.0301,469.1058,460.6955,463.2254
Rapeseed,RSO:COM,19/09/2024,467.0332,469.5449,459.2904,464.5434
Rapeseed,RSO:COM,18/09/2024,459.7764,470.0981,459.7764,464.9855
Rapeseed,RSO:COM,17/09/2024,457.2871,464.2278,456.624,461.778
Rapeseed,RSO:COM,16/09/2024,456.2929,460.5933,453.1989,457.229
Rapeseed,RSO:COM,14/09/2024,455.9944,455.9944,455.9944,455.9944
Rapeseed,RSO:COM,13/09/2024,461.5389,467.5246,455.967,455.9944
Rapeseed,RSO:COM,12/09/2024,466.0409,467.4652,463.0742,466.2905
Rapeseed,RSO:COM,11/09/2024,467.7911,469.2995,462.1976,466.0169
Rapeseed,RSO:COM,10/09/2024,466.539,468.3533,462.2274,463.24
Rapeseed,RSO:COM,09/09/2024,467.5332,471.4881,466.236,468.7174
Rapeseed,RSO:COM,07/09/2024,464.2645,464.2645,464.2645,464.2645
Rapeseed,RSO:COM,06/09/2024,478.0336,478.0422,460.9105,464.2645
Rapeseed,RSO:COM,05/09/2024,466.5382,474.991,465.5965,473.2342
Rapeseed,RSO:COM,04/09/2024,474.0404,474.0404,463.7276,466.035
Rapeseed,RSO:COM,03/09/2024,465.2802,471.2274,451.9604,469.033
Rapeseed,RSO:COM,02/09/2024,471.0454,471.7469,462.4034,471.2394
Rapeseed,RSO:COM,31/08/2024,470.5074,470.5074,470.5074,470.5074
Rapeseed,RSO:COM,30/08/2024,474.5456,474.5456,465.7346,470.5074
Rapeseed,RSO:COM,29/08/2024,455.2824,471.0083,455.2824,469.2574
Rapeseed,RSO:COM,28/08/2024,463.5435,466.3629,458.6858,461.7227
Rapeseed,RSO:COM,27/08/2024,458.0246,466.7564,457.8654,463.4696
Rapeseed,RSO:COM,26/08/2024,455.7946,460.7423,452.1725,460.6957
Rapeseed,RSO:COM,23/08/2024,450.0372,455.9953,448.0247,452.7894
Rapeseed,RSO:COM,22/08/2024,455.2921,458.5111,447.4755,450.007
Rapeseed,RSO:COM,21/08/2024,445.5262,459.0882,445.5262,457.5269
Rapeseed,RSO:COM,20/08/2024,448.2842,452.4941,445.3012,452.2433
Rapeseed,RSO:COM,19/08/2024,453.7805,455.3025,445.657,453.5175
Rapeseed,RSO:COM,17/08/2024,453.7685,453.7685,453.7685,453.7685
Rapeseed,RSO:COM,16/08/2024,457.2732,458.0147,448.398,453.7685
Rapeseed,RSO:COM,15/08/2024,456.0327,465.3584,455.9912,462.6308
Rapeseed,RSO:COM,14/08/2024,450.2841,459.9159,450.2841,456.4261
Rapeseed,RSO:COM,13/08/2024,460.2416,460.2416,450.228,452.5137
Rapeseed,RSO:COM,12/08/2024,458.0402,463.7479,457.4706,460.2427
Rapeseed,RSO:COM,10/08/2024,464.247,464.247,464.247,464.247
Rapeseed,RSO:COM,09/08/2024,468.0412,473.5518,462.6592,464.247
Rapeseed,RSO:COM,08/08/2024,452.2906,473.5084,452.2906,468.0389
Rapeseed,RSO:COM,07/08/2024,449.5335,461.9944,448.2662,459.5196
Rapeseed,RSO:COM,06/08/2024,458.7794,458.7794,447.3968,449.5364
Rapeseed,RSO:COM,05/08/2024,472.0277,472.0366,450.8874,453.2316
Rapeseed,RSO:COM,02/08/2024,472.792,476.9837,470.1358,472.0301
Rapeseed,RSO:COM,01/08/2024,477.5298,480.3591,470.5431,473.007
Rapeseed,RSO:COM,31/07/2024,474.523,482.5466,474.0139,477.4682
Rapeseed,RSO:COM,30/07/2024,441.0361,461.9745,440.1078,445.0173
Rapeseed,RSO:COM,29/07/2024,450.2829,467.3768,450.2829,457.4836
Rapeseed,RSO:COM,27/07/2024,459.1313,459.1313,459.1313,459.1313
Rapeseed,RSO:COM,26/07/2024,462.0286,483.243,458.1063,459.1313
Rapeseed,RSO:COM,25/07/2024,475.7764,475.7951,464.629,473.5216
Rapeseed,RSO:COM,24/07/2024,491.7782,491.7782,475.4718,475.7803
Rapeseed,RSO:COM,23/07/2024,485.7764,494.2773,485.7764,490.7811
Rapeseed,RSO:COM,22/07/2024,482.7767,494.7083,482.7767,493.0171
Rapeseed,RSO:COM,20/07/2024,486.1521,486.1521,486.1521,486.1521
Rapeseed,RSO:COM,19/07/2024,482.037,491.1575,482.037,486.1521
Rapeseed,RSO:COM,18/07/2024,470.7915,487.7023,470.7915,486.0377
Rapeseed,RSO:COM,17/07/2024,469.2927,478.6447,464.0235,475.5173
Rapeseed,RSO:COM,16/07/2024,462.0244,469.5008,460.0068,466.4726
Rapeseed,RSO:COM,15/07/2024,468.0358,470.23,458.6907,465.2348
Rapeseed,RSO:COM,13/07/2024,473.4687,473.4687,473.4687,473.4687
Rapeseed,RSO:COM,12/07/2024,481.5472,486.0256,469.6418,473.4687
Rapeseed,RSO:COM,11/07/2024,473.275,479.4709,473.275,476.0341
Rapeseed,RSO:COM,10/07/2024,480.042,483.1605,474.4685,476.5453
Rapeseed,RSO:COM,09/07/2024,498.7994,498.7994,481.103,482.6391
Rapeseed,RSO:COM,08/07/2024,504.0321,504.7703,492.7332,493.4671
Rapeseed,RSO:COM,06/07/2024,507.2662,507.2662,507.2662,507.2662
Rapeseed,RSO:COM,05/07/2024,500.2973,508.5773,497.7813,507.2662
Rapeseed,RSO:COM,04/07/2024,500.5495,501.5903,496.0571,500.2236
Rapeseed,RSO:COM,03/07/2024,491.7798,501.0188,490.5202,500.2586
Rapeseed,RSO:COM,02/07/2024,486.2975,495.0115,486.2975,493.219
Rapeseed,RSO:COM,01/07/2024,478.0457,489.2739,474.8059,487.2745
Rapeseed,RSO:COM,29/06/2024,477.7652,477.7652,477.7652,477.7652
Rapeseed,RSO:COM,28/06/2024,469.5417,478.2164,469.5069,477.7652
Rapeseed,RSO:COM,27/06/2024,458.0373,480.8671,458.0373,471.7211
Rapeseed,RSO:COM,26/06/2024,459.0244,469.951,458.9882,469.2724
Rapeseed,RSO:COM,25/06/2024,459.5379,461.1278,456.895,459.7635
Rapeseed,RSO:COM,24/06/2024,461.0279,469.0624,461.0279,461.7935
Rapeseed,RSO:COM,22/06/2024,461.9887,461.9887,461.9887,461.9887
Rapeseed,RSO:COM,21/06/2024,460.0282,476.0209,458.6628,461.9887
Rapeseed,RSO:COM,20/06/2024,463.5326,469.3215,461.507,464.2715
Rapeseed,RSO:COM,19/06/2024,459.0377,468.837,456.0242,464.7697
Rapeseed,RSO:COM,18/06/2024,457.0276,462.6968,454.4893,459.0382
Rapeseed,RSO:COM,17/06/2024,460.5317,463.5349,454.0816,456.976
Rapeseed,RSO:COM,14/06/2024,467.774,473.2893,466.111,467.7617
Rapeseed,RSO:COM,13/06/2024,464.2819,468.7437,460.0429,467.759
Rapeseed,RSO:COM,12/06/2024,469.5352,473.4952,464.1622,464.2244
Rapeseed,RSO:COM,11/06/2024,468.78,471.5436,466.7639,469.4862
Rapeseed,RSO:COM,10/06/2024,462.285,470.4141,462.285,468.7661
Rapeseed,RSO:COM,07/06/2024,472.29,472.7719,463.2348,465.0197
Rapeseed,RSO:COM,06/06/2024,468.2797,476.9673,465.2792,474.4714
Rapeseed,RSO:COM,05/06/2024,469.5453,473.1242,465.8714,467.7877
Rapeseed,RSO:COM,04/06/2024,477.2778,484.2926,469.4968,469.5259
Rapeseed,RSO:COM,03/06/2024,485.0369,488.4461,477.738,479.5213
Rapeseed,RSO:COM,31/05/2024,490.5321,493.2973,485.4917,487.0298
Rapeseed,RSO:COM,30/05/2024,497.5328,497.5447,485.2469,486.0022
Rapeseed,RSO:COM,29/05/2024,488.278,494.9817,487.0088,492.27
Rapeseed,RSO:COM,28/05/2024,489.5396,493.1753,486.2961,487.9754
Rapeseed,RSO:COM,27/05/2024,495.5346,495.5346,486.9694,489.2391
Rapeseed,RSO:COM,25/05/2024,489.9812,489.9812,489.9812,489.9812
Rapeseed,RSO:COM,24/05/2024,495.5063,495.5553,487.752,489.9812
Rapeseed,RSO:COM,23/05/2024,488.0271,498.478,484.7164,495.4983
Rapeseed,RSO:COM,22/05/2024,480.0271,488.4219,480.0144,487.979
Rapeseed,RSO:COM,21/05/2024,483.5321,483.5403,476.3748,479.5222
Rapeseed,RSO:COM,20/05/2024,478.7805,488.6181,476.795,483.5296
Rapeseed,RSO:COM,18/05/2024,478.7516,478.7516,478.7516,478.7516
Rapeseed,RSO:COM,17/05/2024,473.5435,481.0745,473.5116,478.7516
Rapeseed,RSO:COM,16/05/2024,476.0279,476.794,472.4497,473.2403
Rapeseed,RSO:COM,15/05/2024,478.0319,482.0437,473.6741,475.9811
Rapeseed,RSO:COM,14/05/2024,484.0446,485.5324,477.1758,477.5408
Rapeseed,RSO:COM,13/05/2024,479.5321,485.4733,479.5321,484.0123
Rapeseed,RSO:COM,11/05/2024,481.0007,481.0007,481.0007,481.0007
Rapeseed,RSO:COM,10/05/2024,475.0362,482.7567,475.0362,481.0007
Rapeseed,RSO:COM,09/05/2024,480.298,486.598,475.006,475.2531
Rapeseed,RSO:COM,08/05/2024,477.0371,482.9252,474.1255,480.2165
Rapeseed,RSO:COM,07/05/2024,481.0291,483.3005,476.1829,476.982
Rapeseed,RSO:COM,06/05/2024,469.2885,481.9592,467.9814,480.5232
Rapeseed,RSO:COM,04/05/2024,470.018,470.018,470.018,470.018
Rapeseed,RSO:COM,03/05/2024,470.1319,470.9718,468.1361,470.0138
Rapeseed,RSO:COM,02/05/2024,458.2605,468.3298,458.2549,467.3172
Rapeseed,RSO:COM,01/05/2024,458.2852,458.2942,458.2196,458.2702
Rapeseed,RSO:COM,30/04/2024,447.5374,460.1045,399.9823,458.2732
Rapeseed,RSO:COM,29/04/2024,440.2927,449.9444,437.7573,445.2787
Rapeseed,RSO:COM,27/04/2024,439.794,439.794,439.794,439.794
Rapeseed,RSO:COM,26/04/2024,440.5407,444.2856,437.0072,439.794
Rapeseed,RSO:COM,25/04/2024,443.0315,445.2226,437.3809,440.2704
Rapeseed,RSO:COM,24/04/2024,451.0314,451.3342,438.707,441.761
Rapeseed,RSO:COM,23/04/2024,448.5,461.5,448,451.0115
Rapeseed,RSO:COM,22/04/2024,450,458,448,456
Rapeseed,RSO:COM,19/04/2024,451,451.5,446,449.5
Rapeseed,RSO:COM,18/04/2024,446.25,454.75,445.25,450.75
Rapeseed,RSO:COM,17/04/2024,458,458,445.75,448.5
Rapeseed,RSO:COM,16/04/2024,458.5,458.75,451.25,453
Rapeseed,RSO:COM,15/04/2024,464,464,454.25,460.75
Rapeseed,RSO:COM,12/04/2024,449,459.5,449,459
Rapeseed,RSO:COM,11/04/2024,452.75,460.25,448,451.75
Rapeseed,RSO:COM,10/04/2024,448.5,453.75,448.25,453.25
Rapeseed,RSO:COM,09/04/2024,442,449,442,448
Rapeseed,RSO:COM,08/04/2024,443,446.25,441.25,442.5
Rapeseed,RSO:COM,05/04/2024,435.75,446.75,435.5,445.75
Rapeseed,RSO:COM,04/04/2024,449.25,450,435,436
Rapeseed,RSO:COM,03/04/2024,446.5,454.5,446,448.25
Rapeseed,RSO:COM,02/04/2024,438.25,449.75,438.25,445.75
Rapeseed,RSO:COM,28/03/2024,440.25,442.25,434.75,438
Rapeseed,RSO:COM,27/03/2024,450,450,440.75,441.5
Rapeseed,RSO:COM,26/03/2024,455.25,456,450.25,452
Rapeseed,RSO:COM,25/03/2024,448.5,458,448.5,457
Rapeseed,RSO:COM,22/03/2024,446.25,449.75,443.5,448.25
Rapeseed,RSO:COM,21/03/2024,452.5,454.5,448,448.75
Rapeseed,RSO:COM,20/03/2024,445.5,452.5,444.75,452
Rapeseed,RSO:COM,19/03/2024,443,447.75,442,446.25
Rapeseed,RSO:COM,18/03/2024,436.25,444.25,435,443.25
Rapeseed,RSO:COM,15/03/2024,436.75,437.75,432.25,436.25
Rapeseed,RSO:COM,14/03/2024,441.5,444,434.75,437.5
Rapeseed,RSO:COM,13/03/2024,443.25,444,438.5,440.25
Rapeseed,RSO:COM,12/03/2024,430.75,444.75,428.5,444
Rapeseed,RSO:COM,11/03/2024,423.5,434.5,423.5,430.75
Rapeseed,RSO:COM,08/03/2024,427,427.75,419,423.25
Rapeseed,RSO:COM,07/03/2024,423.25,428,422,425.75
Rapeseed,RSO:COM,06/03/2024,421.5,424.5,419.75,422.5
Rapeseed,RSO:COM,05/03/2024,415.75,423,414.75,422.25
Rapeseed,RSO:COM,04/03/2024,414,418.5,411.5,417.25
Rapeseed,RSO:COM,01/03/2024,414,415.5,411.5,413.5
Rapeseed,RSO:COM,29/02/2024,415.5,415.5,408.75,412
Rapeseed,RSO:COM,28/02/2024,412.5,416,409.5,415
Rapeseed,RSO:COM,27/02/2024,411,416.5,410,415
Rapeseed,RSO:COM,26/02/2024,409.75,411.5,406.25,407.5
Rapeseed,RSO:COM,23/02/2024,417.25,417.25,407.75,408.25
Rapeseed,RSO:COM,22/02/2024,422.5,423.75,415,416
Rapeseed,RSO:COM,21/02/2024,426,426.5,421.5,422.25
Rapeseed,RSO:COM,20/02/2024,427.5,429.75,422,426.25
Rapeseed,RSO:COM,19/02/2024,427.75,428,424.25,426.75
Rapeseed,RSO:COM,16/02/2024,421.75,429,420.25,427.5
Rapeseed,RSO:COM,15/02/2024,422.25,427,419.75,421.5
Rapeseed,RSO:COM,14/02/2024,422.5,426.5,418.5,424.5
Rapeseed,RSO:COM,13/02/2024,421.5,426.25,421,425
Rapeseed,RSO:COM,12/02/2024,417.5,424,412.75,421.75
Rapeseed,RSO:COM,09/02/2024,412,419.5,408.5,418
Rapeseed,RSO:COM,08/02/2024,411.75,417.75,408.75,412.5
Rapeseed,RSO:COM,07/02/2024,419.75,420,410.25,410.75
Rapeseed,RSO:COM,06/02/2024,415.5,424.5,415,421.25
Rapeseed,RSO:COM,05/02/2024,417,419,413.25,414.25
Rapeseed,RSO:COM,02/02/2024,422.75,423,415,416
Rapeseed,RSO:COM,01/02/2024,427.5,428,421.5,422.5
Rapeseed,RSO:COM,31/01/2024,418.5,426.75,417,420
Rapeseed,RSO:COM,30/01/2024,421,424,416.25,420.75
Rapeseed,RSO:COM,29/01/2024,433.25,434.75,423.25,424
Rapeseed,RSO:COM,26/01/2024,435,441,434.5,436.5
